C1,Q1,C2,phase1_ideal_minutes,phase2_ideal_minutes,T_ideal_physical,T_ideal_as_written_minus,nearest_observed_distance_normalized,nearest_observed_index,inside_rectangle,inside_convex_hull,inside_trust_region,inside_main_domain,predicted_R100_raw,predicted_A_raw,predicted_d1,predicted_d2,predicted_R100,predicted_R200,predicted_A,predicted_a_ref,predicted_SOH200,predicted_eol_a1,projection_applied,predicted_charge_time,charge_time_model,nearest_strategy,nearest_strategy_code,bootstrap_valid_n,eol_median,eol_p10,eol_p90,eol_ci95_low,eol_ci95_high,eol_a_distribution_median,eol_a_distribution_p10,bootstrap_valid_iterations,life_interval_width_ratio,risk_grade
5.15,47.0,4.35,5.475728155339805,4.551724137931035,10.02745229327084,0.9240040174087705,0.23094308406340405,3,True,True,True,True,0.004144806606548903,0.0018896425435517552,0.002255164062997148,0.0009448212717758776,0.004144806606548903,0.006034449150100658,0.0018896425435517552,1.0,0.9917103867869023,1340.466607481421,False,10.25125577037701,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1343.9369,1229.4514,1461.0432,1167.2579,1504.4869,1340.326,1220.3018,1000,0.17232342,supported_model_region
5.15,47.0,4.4,5.475728155339805,4.5,9.975728155339805,0.9757281553398052,0.2524331985121325,3,True,True,True,True,0.004251553326385028,0.0018857343374244005,0.002365818988960628,0.0009428671687122003,0.004251553326385028,0.006137287663809429,0.0018857343374244005,1.0,0.9914968933472299,1336.3652566956746,False,10.199531632445975,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1339.7615,1224.4875,1460.1212,1161.0741,1505.9707,1336.8131,1215.4889,1000,0.17587733,supported_model_region
5.15,47.0,4.45,5.475728155339805,4.449438202247191,9.925166357586996,1.026289953092614,0.2747642132750574,3,True,True,True,True,0.004358300046221153,0.001881826131297046,0.002476473914924107,0.000940913065648523,0.004358300046221153,0.006240126177518198,0.001881826131297046,1.0,0.9912833999075576,1332.2697888034525,False,10.148969834693165,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1337.6934,1216.7666,1460.714,1156.1223,1510.8472,1333.0891,1209.9664,1000,0.18236421,supported_model_region
5.15,47.0,4.5,5.475728155339805,4.4,9.875728155339806,1.0757281553398048,0.29774698593521187,3,True,True,True,True,0.004465046766057277,0.0018779179251696915,0.0025871288408875854,0.0009389589625848458,0.004465046766057277,0.0063429646912269684,0.0018779179251696915,1.0,0.9910699064678855,1328.1802871913753,False,10.099531632445975,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1333.398,1210.5577,1462.33,1151.1962,1516.2046,1328.1812,1205.113,1000,0.18882002,supported_model_region
5.15,47.0,4.55,5.475728155339805,4.351648351648352,9.827376506988157,1.124079803691453,0.3212416596918772,3,True,True,True,True,0.0045717934858934,0.0018740097190423368,0.0026977837668510636,0.0009370048595211684,0.0045717934858934,0.006445803204935737,0.0018740097190423368,1.0,0.9908564130282133,1324.0968349801858,False,10.051179984094327,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1328.8137,1204.353,1465.6517,1146.2958,1516.7693,1325.4714,1199.4755,1000,0.19664058,supported_model_region
5.15,47.0,4.6,5.475728155339805,4.304347826086957,9.780075981426762,1.1713803292528482,0.3369615275262028,5,True,True,True,True,0.004678540205729525,0.0018701015129149823,0.0028084386928145426,0.0009350507564574911,0.004678540205729525,0.006548641718644508,0.0018701015129149823,1.0,0.9906429195885409,1320.019515011561,False,10.003879458532932,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1326.145,1198.5604,1468.0117,1141.421,1521.0653,1321.5603,1193.7854,1000,0.20318389,supported_model_region
5.15,47.0,4.65,5.475728155339805,4.258064516129032,9.733792671468837,1.2176636392107731,0.35006548118301317,5,True,True,True,True,0.00478528692556565,0.0018661933067876278,0.002919093618778022,0.0009330966533938139,0.00478528692556565,0.006651480232353278,0.0018661933067876278,1.0,0.9904294261488688,1315.9484098349328,False,9.957596148575007,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1322.9343,1192.6414,1467.8766,1136.6049,1528.2062,1317.5566,1187.9012,1000,0.20804904,supported_model_region
5.15,47.0,4.7,5.475728155339805,4.212765957446808,9.688494112786614,1.262962197892997,0.36460067574024535,5,True,True,True,True,0.004892033645401774,0.001862285100660273,0.003029748544741501,0.0009311425503301365,0.004892033645401774,0.006754318746062048,0.001862285100660273,1.0,0.9902159327091964,1311.8836016943246,False,9.912297589892784,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1319.3477,1187.178,1470.2822,1132.6658,1531.5918,1314.2728,1182.5085,1000,0.21457896,supported_model_region
5.15,47.0,4.75,5.475728155339805,4.1684210526315795,9.644149207971385,1.3073071027082257,0.38040308349938373,5,True,True,True,True,0.0049987803652378985,0.0018583768945329186,0.00314040347070498,0.0009291884472664593,0.0049987803652378985,0.006857157259770817,0.0018583768945329186,1.0,0.9900024392695241,1307.8251725152081,False,9.867952685077555,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1315.6733,1181.1052,1471.9509,1127.0016,1536.4554,1310.4993,1176.7317,1000,0.22106224,supported_model_region
5.15,48.0,4.3,5.592233009708737,4.465116279069767,10.057349288778504,1.1271167306389698,0.20208476810536297,3,True,True,True,True,0.003999087648336282,0.001891559744362466,0.0021075279039738165,0.000945779872181233,0.003999087648336282,0.005890647392698749,0.001891559744362466,1.0,0.9920018247033274,1347.030622699268,False,10.281152765884674,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1348.3254,1236.5376,1460.3451,1177.0352,1504.0212,1344.5112,1228.8359,1000,0.16598922,supported_model_region
5.15,48.0,4.35,5.592233009708737,4.413793103448276,10.006026113157013,1.1784399062604614,0.22325103265897958,3,True,True,True,True,0.004105834368172407,0.0018876515382351116,0.002218182829937295,0.0009438257691175558,0.004105834368172407,0.005993485906407518,0.0018876515382351116,1.0,0.9917883312636552,1342.9157160152395,False,10.229829590263183,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1345.6064,1231.9185,1461.3254,1171.4126,1505.9103,1342.3225,1223.0933,1000,0.17048594,supported_model_region
5.15,48.0,4.4,5.592233009708737,4.363636363636363,9.9558693733451,1.2285966460723738,0.2454156376795292,3,True,True,True,True,0.004212581088008533,0.0018837433321077569,0.002328837755900776,0.0009418716660538784,0.004212581088008533,0.006096324420116289,0.0018837433321077569,1.0,0.9915748378239829,1338.806584999469,False,10.17967285045127,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1341.5337,1226.9521,1461.6265,1165.7279,1506.8677,1338.7021,1217.9161,1000,0.17492987,supported_model_region
5.15,48.0,4.45,5.592233009708737,4.314606741573034,9.90683975128177,1.2776262681357036,0.26833130343522255,3,True,True,True,True,0.004319327807844656,0.0018798351259804024,0.002439492681864254,0.0009399175629902012,0.004319327807844656,0.006199162933825058,0.0018798351259804024,1.0,0.9913613443843107,1334.7033136693426,False,10.13064322838794,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1338.1565,1220.3066,1461.264,1160.7776,1510.6793,1335.0879,1211.8489,1000,0.18006667,supported_model_region
5.15,48.0,4.5,5.592233009708737,4.266666666666667,9.858899676375405,1.3255663430420705,0.2918211492337173,3,True,True,True,True,0.0044260745276807805,0.0018759269198530479,0.0025501476078277326,0.0009379634599265239,0.0044260745276807805,0.006302001447533828,0.0018759269198530479,1.0,0.9911478509446384,1330.605985793873,False,10.082703153481575,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1334.7632,1213.3724,1462.4156,1155.4623,1516.3555,1330.3615,1207.1034,1000,0.18658233,supported_model_region
5.15,48.0,4.55,5.592233009708737,4.21978021978022,9.812013229488958,1.3724527899285173,0.31575705760628076,3,True,True,True,True,0.004532821247516904,0.0018720187137256934,0.0026608025337912103,0.0009360093568628467,0.004532821247516904,0.006404839961242597,0.0018720187137256934,1.0,0.9909343575049662,1326.5146848804404,False,10.035816706595128,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1331.3716,1207.2759,1465.4979,1150.1857,1517.1079,1326.336,1203.036,1000,0.1939519,supported_model_region
5.15,48.0,4.6,5.592233009708737,4.173913043478261,9.766146053186997,1.4183199662304764,0.3400448459652215,3,True,True,True,True,0.004639567967353028,0.0018681105075983389,0.0027714574597546894,0.0009340552537991694,0.004639567967353028,0.0065076784749513675,0.0018681105075983389,1.0,0.9907208640652939,1322.4294941615292,False,9.989949530293167,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1328.3975,1201.2972,1468.8303,1144.9474,1522.4191,1322.3518,1196.4454,1000,0.20139536,supported_model_region
5.15,48.0,4.65,5.592233009708737,4.129032258064516,9.721265267773253,1.4632007516442211,0.35878541667636116,5,True,True,True,True,0.004746314687189154,0.0018642023014709842,0.00288211238571817,0.0009321011507354921,0.004746314687189154,0.0066105169886601384,0.0018642023014709842,1.0,0.9905073706256217,1318.3504965814789,False,9.945068744879423,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1324.6134,1195.3596,1469.6986,1139.7583,1528.6458,1318.9407,1191.1119,1000,0.20710872,supported_model_region
5.15,48.0,4.7,5.592233009708737,4.085106382978723,9.677339392687461,1.507126626730014,0.37298094703882545,5,True,True,True,True,0.004853061407025278,0.0018602940953436297,0.002992767311681648,0.0009301470476718148,0.004853061407025278,0.006713355502368908,0.0018602940953436297,1.0,0.9902938771859495,1314.2777747832422,False,9.901142869793631,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1320.8835,1188.8403,1471.4851,1134.9965,1532.5939,1315.5149,1185.1411,1000,0.2139816,supported_model_region
5.15,49.0,4.25,5.708737864077669,4.376470588235295,10.085208452312964,1.3322672758423746,0.1739664634261173,3,True,True,True,True,0.0038533686901236625,0.0018934769451731772,0.001959891744950485,0.0009467384725865886,0.0038533686901236625,0.00574684563529684,0.0018934769451731772,1.0,0.9922932626197527,1353.6230586940512,False,10.309011929419134,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1353.7844,1244.6682,1459.8604,1186.6764,1505.6626,1349.2474,1237.5952,1000,0.15895599,supported_model_region
5.15,49.0,4.3,5.708737864077669,4.325581395348838,10.034319259426507,1.3831564687288314,0.19463313933872242,3,True,True,True,True,0.003960115409959787,0.0018895687390458225,0.0020705466709139645,0.0009447843695229112,0.003960115409959787,0.005849684149005609,0.0018895687390458225,1.0,0.9920797691800805,1349.4947174926644,False,10.258122736532677,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1350.1519,1238.8595,1460.9202,1181.2224,1505.7283,1346.5524,1232.4106,1000,0.16447088,supported_model_region
5.15,49.0,4.35,5.708737864077669,4.275862068965518,9.984599933043187,1.4328757951121514,0.2165290488870927,3,True,True,True,True,0.00406686212979591,0.001885660532918468,0.0021812015968774422,0.000942830266459234,0.00406686212979591,0.005952522662714378,0.001885660532918468,1.0,0.9918662757404082,1345.372043511424,False,10.208403410149357,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1347.4027,1234.1493,1461.9196,1175.5502,1509.1078,1343.8069,1226.1515,1000,0.16904394,supported_model_region
5.15,49.0,4.4,5.708737864077669,4.2272727272727275,9.936010591350396,1.4814651368049416,0.23931702957854495,3,True,True,True,True,0.004173608849632036,0.0018817523267911135,0.0022918565228409226,0.0009408761633955567,0.004173608849632036,0.006055361176423149,0.0018817523267911135,1.0,0.991652782300736,1341.2551213765364,False,10.159814068456566,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1343.3213,1229.596,1463.7004,1168.2711,1508.6907,1339.8574,1219.9,1000,0.1742729,supported_model_region
5.15,49.0,4.45,5.708737864077669,4.179775280898877,9.888513144976546,1.5289625831787923,0.262765092491171,3,True,True,True,True,0.004280355569468161,0.001877844120663759,0.0024025114488044016,0.0009389220603318795,0.004280355569468161,0.00615819969013192,0.001877844120663759,1.0,0.9914392888610637,1337.144035483523,False,10.112316622082716,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1339.7216,1222.7668,1462.1886,1163.3887,1511.0131,1336.3619,1214.8123,1000,0.17871009,supported_model_region
5.15,49.0,4.5,5.708737864077669,4.133333333333334,9.842071197411002,1.5754045307443354,0.28671133317107594,3,True,True,True,True,0.004387102289304284,0.0018739359145364043,0.0025131663747678798,0.0009369679572682021,0.004387102289304284,0.006261038203840688,0.0018739359145364043,1.0,0.9912257954213914,1333.0388699838966,False,10.065874674517172,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1337.1926,1216.0391,1463.4011,1158.5836,1515.1967,1332.3353,1209.4133,1000,0.18498611,supported_model_region
5.15,49.0,4.55,5.708737864077669,4.0879120879120885,9.796649951989757,1.6208257761655807,0.3110407125390892,3,True,True,True,True,0.004493849009140408,0.0018700277084090498,0.0026238213007313584,0.0009350138542045249,0.004493849009140408,0.006363876717549458,0.0018700277084090498,1.0,0.9910123019817192,1328.939708771827,False,10.020453429095927,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1333.0012,1209.6361,1465.4813,1153.8224,1518.1172,1328.005,1205.1675,1000,0.19193172,supported_model_region
5.15,49.0,4.6,5.708737864077669,4.043478260869565,9.752216124947235,1.6652596032081037,0.3356699311766835,3,True,True,True,True,0.004600595728976532,0.0018661195022816953,0.0027344762266948365,0.0009330597511408476,0.004600595728976532,0.0064667152312582275,0.0018661195022816953,1.0,0.9907988085420469,1324.8466354708132,False,9.976019602053405,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1329.7721,1204.2642,1469.2083,1149.0112,1523.9492,1323.7975,1197.9917,1000,0.19924022,supported_model_region
5.15,49.0,4.65,5.708737864077669,4.0,9.70873786407767,1.7087378640776691,0.36053754601530946,3,True,True,True,True,0.004707342448812658,0.0018622112961543405,0.0028451311526583173,0.0009311056480771703,0.004707342448812658,0.006569553744966998,0.0018622112961543405,1.0,0.9905853151023747,1320.7597334203567,False,9.932541341183839,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1326.4711,1198.3378,1470.0801,1143.3423,1529.0853,1320.7502,1193.7133,1000,0.20486109,supported_model_region
5.15,49.0,4.7,5.708737864077669,3.9574468085106385,9.666184672588308,1.7512910555670307,0.3818814094451033,5,True,True,True,True,0.004814089168648782,0.001858303090026986,0.002955786078621796,0.000929151545013493,0.004814089168648782,0.0066723922586757675,0.001858303090026986,1.0,0.9903718216627024,1316.679085662649,False,9.889988149694478,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1323.0696,1192.6951,1470.5413,1137.0435,1533.5972,1317.2666,1187.6199,1000,0.2100012,supported_model_region
5.15,50.0,4.25,5.825242718446601,4.235294117647059,10.060536836093661,1.5899486007995423,0.16687008643763201,3,True,True,True,True,0.0038143964517471664,0.0018914859398565336,0.0019229105118906329,0.0009457429699282668,0.0038143964517471664,0.0057058823916037,0.0018914859398565336,1.0,0.9923712070965056,1356.1021633109137,False,10.28434031319983,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1355.9326,1247.3438,1460.5225,1187.9746,1506.526,1353.1234,1239.516,1000,0.15721925,supported_model_region
5.15,50.0,4.3,5.825242718446601,4.186046511627907,10.011289230074508,1.6391962068186938,0.18831716405988783,3,True,True,True,True,0.00392114317158329,0.001887577733729179,0.0020335654378541112,0.0009437888668645895,0.00392114317158329,0.005808720905312469,0.001887577733729179,1.0,0.9921577136568335,1351.966068634913,False,10.235092707180678,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1351.6013,1241.6652,1461.7589,1182.5145,1506.4957,1348.8147,1235.2542,1000,0.16283925,supported_model_region
5.15,50.0,4.35,5.825242718446601,4.137931034482759,9.963173752929361,1.6873116839638422,0.21086992284975387,3,True,True,True,True,0.004027889891419414,0.0018836695276018246,0.0021442203638175894,0.0009418347638009123,0.004027889891419414,0.005911559419021238,0.0018836695276018246,1.0,0.9919442202171612,1347.8356167463057,False,10.18697723003553,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1349.4946,1236.2795,1463.2809,1177.0852,1509.6791,1345.8677,1228.3865,1000,0.16821212,supported_model_region
5.15,50.0,4.4,5.825242718446601,4.090909090909091,9.916151809355693,1.7343336275375103,0.23420917146220027,3,True,True,True,True,0.00413463661125554,0.0018797613214744698,0.0022548752897810697,0.0009398806607372349,0.00413463661125554,0.006014397932730009,0.0018797613214744698,1.0,0.9917307267774889,1343.710892644994,False,10.139955286461863,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1345.4009,1231.681,1464.382,1171.6863,1511.1741,1342.1183,1223.2173,1000,0.1729603,supported_model_region
5.15,50.0,4.45,5.825242718446601,4.044943820224719,9.87018653867132,1.780298898221882,0.2581216557799943,3,True,True,True,True,0.004241383331091664,0.0018758531153471153,0.0023655302157445488,0.0009379265576735577,0.004241383331091664,0.00611723644643878,0.0018758531153471153,1.0,0.9915172333378167,1339.591981104674,False,10.09399001577749,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1341.4465,1225.4055,1464.342,1165.9255,1512.0319,1337.3965,1217.5005,1000,0.17811856,supported_model_region
5.15,50.0,4.5,5.825242718446601,4.0,9.825242718446601,1.8252427184466011,0.28246182736689907,3,True,True,True,True,0.0043481300509277876,0.0018719449092197608,0.002476185141708027,0.0009359724546098804,0.0043481300509277876,0.006220074960147549,0.0018719449092197608,1.0,0.9913037398981444,1335.4789666594431,False,10.049046195552771,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1338.4078,1218.7554,1464.1615,1160.8464,1516.4083,1333.6499,1211.3259,1000,0.18335676,supported_model_region
5.15,50.0,4.55,5.825242718446601,3.956043956043956,9.781286674490557,1.869198762402645,0.30712801924854805,3,True,True,True,True,0.004454876770763912,0.0018680367030924061,0.0025868400676715055,0.0009340183515462031,0.004454876770763912,0.006322913473856318,0.0018680367030924061,1.0,0.9910902464584722,1331.3719335904,False,10.005090151596727,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1334.2025,1212.921,1465.8052,1155.5197,1519.8868,1328.8506,1207.0402,1000,0.18953955,supported_model_region
5.15,50.0,4.6,5.825242718446601,3.91304347826087,9.73828619670747,1.912199240185731,0.33204758400999035,3,True,True,True,True,0.004561623490600035,0.0018641284969650516,0.0026974949936349837,0.0009320642484825258,0.004561623490600035,0.006425751987565087,0.0018641284969650516,1.0,0.9908767530188,1327.270965912246,False,9.96208967381364,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1331.1533,1206.8645,1469.4694,1149.4889,1523.8718,1326.152,1200.1866,1000,0.19727619,supported_model_region
5.15,50.0,4.65,5.825242718446601,3.8709677419354835,9.696210460382085,1.9542749765111176,0.35716749213422766,3,True,True,True,True,0.004668370210436161,0.0018602202908376971,0.0028081499195984645,0.0009301101454188486,0.004668370210436161,0.006528590501273858,0.0018602202908376971,1.0,0.9906632595791276,1323.1761473598854,False,9.920013937488255,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1327.5688,1201.5603,1469.9395,1143.3271,1529.525,1322.3512,1194.9452,1000,0.20215836,supported_model_region
